,TeamId,PlayerId,Field,GameStarted,SubOn,SubOff,Yellow,SecondYellow,Red,Goals,Assists,TotalPasses,AccuratePasses,AerialWon,AerialLost,Rating,ManOfTheMatch,TotalTackles,Interceptions,Fouls,OffsidesWon,TotalClearances,WasDribbled,TotalShots,ShotsOnTarget,ShotsBlocked,OwnGoals,KeyPasses,Dribbles,WasFouled,Offsides,Dispossesed,Turnovers,TotalCrosses,AccurateCrosses,TotalLongBalls,AccurateLongBalls,TotalThroughBalls,AccurateThroughBalls,Height,Weight,Ranking,Age,const
150,839.0,14231.0,2.0,37.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,2586.0,2274.0,69.0,31.0,7.37,7.0,103.0,207.0,41.0,10.0,77.0,17.0,18.0,10.0,10.0,1.0,31.0,14.0,43.0,0.0,26.0,15.0,15.0,4.0,247.0,199.0,16.0,4.0,179.0,70.0,11.0,29.0,1.0
151,52.0,13756.0,2.0,30.0,5.0,21.0,5.0,0.0,1.0,4.0,17.0,1638.0,1426.0,3.0,19.0,7.37,4.0,45.0,24.0,30.0,0.0,5.0,29.0,31.0,10.0,0.0,0.0,103.0,38.0,48.0,14.0,67.0,62.0,178.0,45.0,109.0,74.0,37.0,20.0,183.0,76.0,12.0,25.0,1.0
152,65.0,25244.0,2.0,20.0,5.0,13.0,4.0,0.0,0.0,12.0,5.0,686.0,554.0,12.0,21.0,7.35,1.0,28.0,30.0,22.0,0.0,4.0,11.0,46.0,26.0,2.0,0.0,24.0,22.0,48.0,13.0,49.0,53.0,38.0,8.0,15.0,12.0,36.0,8.0,168.0,62.0,13.0,25.0,1.0
153,67.0,9446.0,2.0,37.0,0.0,0.0,4.0,0.0,0.0,5.0,12.0,1350.0,1014.0,15.0,38.0,7.35,4.0,66.0,87.0,29.0,0.0,11.0,9.0,83.0,33.0,1.0,0.0,91.0,41.0,66.0,8.0,45.0,46.0,289.0,82.0,91.0,50.0,26.0,11.0,170.0,60.0,14.0,28.0,1.0
154,65.0,7415.0,2.0,30.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,2083.0,1849.0,23.0,25.0,7.34,0.0,111.0,107.0,28.0,34.0,66.0,21.0,3.0,0.0,10.0,0.0,4.0,11.0,40.0,0.0,9.0,11.0,1.0,0.0,284.0,224.0,6.0,0.0,174.0,74.0,15.0,29.0,1.0
155,52.0,20241.0,2.0,31.0,1.0,4.0,3.0,0.0,0.0,3.0,5.0,1780.0,1477.0,8.0,12.0,7.33,2.0,79.0,77.0,21.0,6.0,51.0,44.0,29.0,10.0,9.0,0.0,45.0,65.0,58.0,0.0,46.0,36.0,72.0,13.0,165.0,97.0,22.0,8.0,174.0,75.0,16.0,25.0,1.0
156,52.0,19729.0,2.0,18.0,17.0,14.0,4.0,0.0,0.0,22.0,7.0,655.0,555.0,6.0,19.0,7.32,4.0,21.0,17.0,32.0,0.0,4.0,5.0,60.0,38.0,3.0,0.0,29.0,24.0,16.0,38.0,44.0,27.0,28.0,5.0,39.0,34.0,12.0,6.0,184.0,79.0,17.0,26.0,1.0
157,69.0,6778.0,2.0,25.0,0.0,2.0,5.0,1.0,1.0,3.0,0.0,1263.0,996.0,43.0,32.0,7.31,4.0,133.0,133.0,32.0,1.0,31.0,37.0,12.0,6.0,10.0,0.0,8.0,18.0,42.0,2.0,23.0,15.0,13.0,6.0,113.0,76.0,2.0,0.0,183.0,84.0,18.0,30.0,1.0
158,52.0,23110.0,2.0,16.0,7.0,13.0,5.0,1.0,1.0,5.0,15.0,646.0,483.0,0.0,0.0,7.3,1.0,29.0,23.0,19.0,0.0,1.0,19.0,49.0,21.0,1.0,0.0,43.0,23.0,37.0,1.0,33.0,36.0,102.0,23.0,75.0,49.0,39.0,14.0,180.0,70.0,19.0,26.0,1.0
159,65.0,5780.0,2.0,29.0,4.0,2.0,6.0,2.0,2.0,2.0,11.0,2357.0,1992.0,17.0,32.0,7.25,2.0,112.0,63.0,60.0,7.0,36.0,27.0,36.0,9.0,5.0,0.0,54.0,36.0,50.0,14.0,50.0,40.0,122.0,36.0,156.0,93.0,27.0,8.0,173.0,64.0,20.0,30.0,1.0
160,65.0,11119.0,2.0,28.0,4.0,0.0,1.0,0.0,0.0,46.0,12.0,1760.0,1499.0,5.0,15.0,8.85,20.0,19.0,10.0,12.0,0.0,1.0,11.0,163.0,80.0,1.0,0.0,46.0,122.0,74.0,16.0,82.0,41.0,41.0,5.0,81.0,67.0,55.0,13.0,169.0,67.0,1.0,26.0,1.0
161,52.0,5583.0,2.0,30.0,4.0,5.0,9.0,0.0,0.0,34.0,10.0,1084.0,833.0,56.0,42.0,8.18,11.0,14.0,9.0,27.0,1.0,23.0,2.0,235.0,105.0,1.0,1.0,62.0,57.0,81.0,31.0,50.0,64.0,74.0,11.0,37.0,20.0,28.0,10.0,185.0,80.0,2.0,29.0,1.0
162,68.0,33462.0,2.0,29.0,0.0,3.0,4.0,0.0,0.0,1.0,4.0,1181.0,903.0,55.0,20.0,7.54,6.0,85.0,91.0,16.0,12.0,121.0,24.0,10.0,3.0,14.0,0.0,36.0,23.0,34.0,1.0,13.0,15.0,170.0,43.0,119.0,68.0,0.0,0.0,188.0,78.0,3.0,27.0,1.0
163,58.0,13750.0,2.0,22.0,1.0,8.0,4.0,0.0,0.0,6.0,7.0,881.0,645.0,40.0,29.0,7.46,4.0,50.0,12.0,38.0,0.0,16.0,16.0,68.0,33.0,3.0,0.0,47.0,17.0,32.0,2.0,25.0,27.0,158.0,40.0,103.0,61.0,9.0,2.0,176.0,76.0,4.0,26.0,1.0
164,52.0,9909.0,2.0,26.0,0.0,0.0,8.0,1.0,1.0,4.0,0.0,1530.0,1295.0,91.0,34.0,7.43,0.0,62.0,48.0,54.0,16.0,140.0,17.0,37.0,10.0,8.0,0.0,18.0,8.0,32.0,4.0,14.0,11.0,17.0,3.0,255.0,170.0,9.0,5.0,183.0,75.0,5.0,27.0,1.0
165,65.0,8040.0,2.0,30.0,2.0,16.0,7.0,0.0,0.0,11.0,11.0,2262.0,2004.0,15.0,19.0,7.41,2.0,46.0,19.0,32.0,0.0,12.0,21.0,50.0,23.0,1.0,0.0,50.0,23.0,35.0,10.0,46.0,31.0,42.0,5.0,166.0,138.0,56.0,20.0,175.0,74.0,6.0,26.0,1.0
166,52.0,13756.0,2.0,23.0,9.0,13.0,5.0,0.0,0.0,9.0,13.0,1182.0,994.0,6.0,16.0,7.41,1.0,28.0,18.0,22.0,0.0,1.0,11.0,30.0,17.0,0.0,0.0,92.0,33.0,40.0,15.0,51.0,43.0,137.0,40.0,64.0,40.0,43.0,17.0,183.0,76.0,7.0,25.0,1.0
167,65.0,9486.0,2.0,24.0,7.0,9.0,4.0,0.0,0.0,3.0,16.0,2243.0,2029.0,0.0,7.0,7.38,3.0,33.0,15.0,15.0,0.0,8.0,15.0,35.0,13.0,2.0,0.0,44.0,68.0,45.0,3.0,51.0,19.0,18.0,4.0,98.0,84.0,55.0,20.0,170.0,65.0,8.0,29.0,1.0
168,68.0,25165.0,2.0,32.0,3.0,17.0,10.0,0.0,0.0,14.0,9.0,1000.0,775.0,22.0,37.0,7.38,3.0,32.0,16.0,43.0,0.0,4.0,10.0,102.0,48.0,1.0,0.0,55.0,57.0,96.0,20.0,50.0,37.0,136.0,44.0,62.0,38.0,12.0,3.0,177.0,71.0,9.0,25.0,1.0
169,67.0,22732.0,2.0,34.0,0.0,9.0,8.0,2.0,2.0,8.0,10.0,1706.0,1343.0,34.0,41.0,7.38,4.0,52.0,32.0,40.0,0.0,40.0,24.0,61.0,23.0,7.0,1.0,100.0,21.0,50.0,9.0,43.0,34.0,205.0,72.0,211.0,137.0,25.0,12.0,184.0,72.0,10.0,25.0,1.0
170,63.0,26059.0,2.0,35.0,0.0,1.0,10.0,0.0,0.0,1.0,2.0,1004.0,789.0,103.0,35.0,7.31,5.0,70.0,82.0,32.0,11.0,289.0,14.0,31.0,9.0,15.0,0.0,8.0,16.0,21.0,6.0,4.0,10.0,3.0,3.0,194.0,100.0,0.0,0.0,185.0,75.0,11.0,28.0,1.0
171,131.0,16374.0,2.0,30.0,0.0,7.0,11.0,0.0,1.0,3.0,5.0,1170.0,823.0,55.0,80.0,7.31,3.0,88.0,41.0,52.0,0.0,23.0,19.0,76.0,29.0,1.0,0.0,71.0,34.0,57.0,14.0,61.0,43.0,176.0,39.0,90.0,51.0,14.0,7.0,179.0,78.0,12.0,28.0,1.0
172,67.0,23757.0,2.0,34.0,2.0,8.0,3.0,0.0,0.0,25.0,1.0,836.0,536.0,130.0,111.0,7.3,5.0,14.0,5.0,39.0,1.0,45.0,11.0,150.0,54.0,6.0,0.0,39.0,27.0,57.0,30.0,58.0,80.0,21.0,5.0,63.0,33.0,16.0,4.0,186.0,79.0,13.0,28.0,1.0
173,52.0,4961.0,2.0,22.0,6.0,3.0,11.0,0.0,0.0,0.0,5.0,1840.0,1528.0,58.0,35.0,7.29,2.0,89.0,52.0,37.0,4.0,45.0,35.0,11.0,3.0,8.0,0.0,49.0,5.0,24.0,0.0,20.0,11.0,60.0,20.0,254.0,177.0,14.0,7.0,183.0,77.0,14.0,32.0,1.0
174,63.0,80764.0,2.0,29.0,4.0,12.0,5.0,0.0,0.0,3.0,9.0,1370.0,1112.0,13.0,22.0,7.28,3.0,81.0,30.0,29.0,0.0,17.0,30.0,46.0,14.0,4.0,0.0,80.0,21.0,35.0,2.0,43.0,37.0,254.0,72.0,112.0,70.0,14.0,5.0,176.0,72.0,15.0,22.0,1.0
175,131.0,11591.0,2.0,29.0,0.0,7.0,15.0,0.0,0.0,0.0,1.0,877.0,634.0,101.0,31.0,7.27,2.0,80.0,86.0,43.0,16.0,175.0,20.0,12.0,0.0,11.0,0.0,20.0,15.0,19.0,2.0,13.0,27.0,56.0,14.0,107.0,55.0,2.0,0.0,188.0,79.0,16.0,31.0,1.0
176,925.0,4386.0,2.0,26.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,599.0,493.0,110.0,44.0,7.24,3.0,52.0,68.0,35.0,31.0,301.0,9.0,8.0,2.0,18.0,0.0,4.0,1.0,11.0,1.0,2.0,6.0,0.0,0.0,89.0,55.0,1.0,1.0,187.0,78.0,17.0,31.0,1.0
177,67.0,7905.0,2.0,22.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,1007.0,823.0,76.0,37.0,7.24,1.0,67.0,65.0,41.0,13.0,181.0,11.0,10.0,5.0,12.0,1.0,5.0,8.0,19.0,1.0,10.0,7.0,6.0,1.0,141.0,81.0,1.0,0.0,186.0,77.0,18.0,33.0,1.0
178,63.0,18701.0,2.0,34.0,0.0,6.0,7.0,0.0,0.0,28.0,1.0,776.0,620.0,76.0,91.0,7.24,3.0,17.0,4.0,56.0,0.0,19.0,4.0,123.0,53.0,4.0,0.0,32.0,33.0,64.0,31.0,95.0,103.0,6.0,2.0,29.0,23.0,5.0,2.0,178.0,78.0,19.0,28.0,1.0
179,63.0,10053.0,2.0,34.0,1.0,8.0,10.0,1.0,1.0,0.0,3.0,1685.0,1323.0,32.0,47.0,7.23,3.0,143.0,78.0,93.0,0.0,34.0,48.0,21.0,8.0,12.0,1.0,40.0,13.0,38.0,0.0,23.0,28.0,90.0,27.0,270.0,201.0,12.0,5.0,179.0,73.0,20.0,30.0,1.0
180,84.0,2239.0,2.0,31.0,0.0,4.0,6.0,1.0,1.0,2.0,8.0,1928.0,1696.0,1.0,5.0,7.53,7.0,87.0,70.0,28.0,2.0,22.0,33.0,28.0,6.0,9.0,0.0,100.0,24.0,71.0,0.0,40.0,56.0,197.0,63.0,312.0,237.0,22.0,9.0,170.0,65.0,1.0,34.0,1.0
181,86.0,4018.0,2.0,33.0,2.0,4.0,6.0,0.0,0.0,29.0,6.0,986.0,705.0,5.0,10.0,7.46,9.0,12.0,13.0,10.0,0.0,3.0,7.0,152.0,71.0,0.0,0.0,53.0,26.0,28.0,70.0,51.0,75.0,83.0,17.0,153.0,109.0,66.0,23.0,170.0,70.0,2.0,36.0,1.0
182,75.0,8007.0,2.0,33.0,0.0,0.0,7.0,0.0,1.0,6.0,11.0,1678.0,1357.0,12.0,7.0,7.45,3.0,81.0,80.0,31.0,4.0,86.0,24.0,51.0,16.0,8.0,0.0,48.0,60.0,37.0,3.0,43.0,74.0,218.0,47.0,240.0,146.0,34.0,17.0,184.0,77.0,3.0,32.0,1.0
183,1285.0,4051.0,2.0,32.0,3.0,15.0,7.0,0.0,0.0,19.0,8.0,732.0,580.0,1.0,9.0,7.43,11.0,13.0,6.0,21.0,0.0,1.0,11.0,148.0,59.0,0.0,0.0,64.0,34.0,62.0,40.0,38.0,63.0,213.0,46.0,47.0,32.0,37.0,15.0,168.0,64.0,4.0,34.0,1.0
184,84.0,183.0,2.0,21.0,2.0,7.0,6.0,0.0,0.0,14.0,6.0,714.0,525.0,2.0,8.0,7.43,7.0,12.0,8.0,52.0,0.0,0.0,7.0,66.0,27.0,0.0,0.0,53.0,21.0,77.0,17.0,66.0,70.0,58.0,18.0,62.0,42.0,49.0,23.0,180.0,82.0,5.0,37.0,1.0
185,75.0,460.0,2.0,30.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1003.0,829.0,33.0,31.0,7.37,4.0,79.0,137.0,41.0,28.0,281.0,21.0,18.0,7.0,23.0,0.0,9.0,39.0,37.0,8.0,7.0,32.0,3.0,0.0,162.0,98.0,2.0,0.0,188.0,84.0,6.0,35.0,1.0
186,80.0,1792.0,2.0,34.0,2.0,12.0,6.0,0.0,0.0,12.0,14.0,1485.0,1175.0,10.0,16.0,7.37,3.0,25.0,13.0,46.0,0.0,0.0,8.0,80.0,36.0,4.0,0.0,86.0,71.0,84.0,8.0,121.0,79.0,165.0,23.0,135.0,83.0,90.0,51.0,182.0,80.0,7.0,33.0,1.0
187,80.0,500.0,2.0,22.0,1.0,2.0,4.0,0.0,0.0,3.0,1.0,1137.0,1024.0,12.0,7.0,7.36,2.0,55.0,73.0,21.0,28.0,120.0,16.0,7.0,4.0,20.0,0.0,5.0,6.0,26.0,0.0,4.0,17.0,5.0,3.0,167.0,127.0,2.0,2.0,186.0,80.0,8.0,37.0,1.0
188,80.0,28550.0,2.0,33.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1625.0,1472.0,49.0,19.0,7.33,3.0,70.0,90.0,41.0,42.0,245.0,9.0,14.0,6.0,28.0,1.0,4.0,10.0,39.0,0.0,10.0,14.0,9.0,4.0,292.0,226.0,4.0,2.0,183.0,79.0,9.0,29.0,1.0
189,75.0,10090.0,2.0,33.0,2.0,12.0,2.0,0.0,0.0,22.0,4.0,998.0,834.0,7.0,41.0,7.29,3.0,15.0,15.0,39.0,0.0,23.0,6.0,86.0,36.0,2.0,0.0,58.0,29.0,78.0,50.0,77.0,99.0,43.0,11.0,22.0,20.0,22.0,11.0,183.0,78.0,10.0,34.0,1.0
190,87.0,9991.0,2.0,32.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,1233.0,966.0,56.0,29.0,7.28,4.0,79.0,95.0,36.0,42.0,299.0,21.0,33.0,10.0,22.0,0.0,12.0,12.0,53.0,3.0,13.0,36.0,21.0,6.0,165.0,94.0,3.0,1.0,186.0,76.0,11.0,29.0,1.0
191,84.0,5202.0,2.0,33.0,0.0,5.0,9.0,0.0,0.0,7.0,4.0,1733.0,1393.0,20.0,15.0,7.25,2.0,81.0,80.0,40.0,5.0,56.0,47.0,58.0,17.0,7.0,0.0,38.0,40.0,56.0,3.0,27.0,55.0,24.0,3.0,315.0,206.0,37.0,14.0,184.0,83.0,12.0,30.0,1.0
192,75.0,4923.0,2.0,24.0,2.0,11.0,3.0,1.0,2.0,4.0,6.0,1261.0,1042.0,1.0,8.0,7.24,2.0,23.0,30.0,31.0,0.0,1.0,9.0,84.0,22.0,0.0,0.0,77.0,17.0,38.0,1.0,51.0,48.0,145.0,48.0,107.0,75.0,51.0,15.0,170.0,67.0,13.0,29.0,1.0
193,80.0,2579.0,2.0,33.0,1.0,3.0,8.0,0.0,1.0,0.0,4.0,2511.0,2219.0,9.0,17.0,7.23,4.0,73.0,55.0,43.0,1.0,13.0,30.0,49.0,9.0,11.0,0.0,74.0,23.0,50.0,1.0,47.0,46.0,188.0,48.0,468.0,388.0,33.0,15.0,177.0,68.0,14.0,34.0,1.0
194,78.0,9931.0,2.0,32.0,0.0,1.0,15.0,0.0,0.0,5.0,5.0,1653.0,1362.0,45.0,37.0,7.23,6.0,130.0,114.0,63.0,2.0,48.0,38.0,42.0,18.0,12.0,0.0,34.0,7.0,70.0,0.0,21.0,61.0,45.0,17.0,213.0,137.0,21.0,9.0,178.0,71.0,15.0,35.0,1.0
195,84.0,4580.0,2.0,32.0,2.0,19.0,3.0,0.0,0.0,14.0,6.0,817.0,592.0,22.0,39.0,7.22,3.0,40.0,28.0,39.0,0.0,22.0,11.0,96.0,36.0,1.0,0.0,65.0,61.0,65.0,36.0,105.0,116.0,47.0,14.0,36.0,25.0,27.0,10.0,186.0,76.0,16.0,30.0,1.0
196,276.0,13475.0,2.0,37.0,0.0,7.0,1.0,0.0,0.0,12.0,5.0,1573.0,1314.0,9.0,20.0,7.21,3.0,30.0,34.0,27.0,0.0,30.0,7.0,88.0,39.0,5.0,0.0,70.0,28.0,26.0,7.0,45.0,71.0,191.0,45.0,109.0,80.0,38.0,19.0,184.0,73.0,17.0,26.0,1.0
197,80.0,23158.0,2.0,20.0,3.0,5.0,2.0,0.0,0.0,12.0,1.0,558.0,447.0,12.0,14.0,7.16,4.0,15.0,14.0,18.0,0.0,0.0,8.0,57.0,28.0,0.0,0.0,20.0,61.0,67.0,16.0,62.0,92.0,56.0,10.0,31.0,24.0,12.0,5.0,179.0,71.0,18.0,24.0,1.0
198,84.0,3729.0,2.0,28.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,874.0,747.0,76.0,35.0,7.15,0.0,61.0,118.0,26.0,29.0,227.0,19.0,12.0,3.0,14.0,0.0,6.0,2.0,25.0,1.0,8.0,18.0,2.0,0.0,119.0,76.0,1.0,0.0,182.0,74.0,19.0,35.0,1.0
199,86.0,25244.0,2.0,25.0,7.0,8.0,5.0,0.0,0.0,5.0,3.0,856.0,668.0,28.0,40.0,7.14,5.0,67.0,47.0,73.0,0.0,6.0,18.0,56.0,27.0,4.0,0.0,70.0,70.0,100.0,12.0,75.0,123.0,157.0,32.0,41.0,28.0,43.0,24.0,168.0,62.0,20.0,25.0,1.0
200,86.0,4018.0,2.0,35.0,1.0,20.0,3.0,0.0,0.0,28.0,7.0,840.0,625.0,3.0,13.0,7.64,8.0,9.0,5.0,4.0,0.0,0.0,2.0,152.0,66.0,0.0,0.0,75.0,13.0,20.0,80.0,38.0,37.0,237.0,78.0,129.0,88.0,40.0,19.0,170.0,70.0,1.0,36.0,1.0
201,75.0,1594.0,2.0,35.0,0.0,9.0,3.0,0.0,0.0,21.0,9.0,1239.0,1009.0,3.0,9.0,7.64,9.0,29.0,16.0,25.0,0.0,5.0,7.0,122.0,52.0,1.0,0.0,62.0,94.0,70.0,15.0,102.0,52.0,77.0,11.0,61.0,48.0,45.0,13.0,180.0,75.0,2.0,32.0,1.0
202,75.0,460.0,2.0,30.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1330.0,1146.0,36.0,25.0,7.62,4.0,89.0,152.0,39.0,41.0,192.0,21.0,19.0,7.0,22.0,0.0,11.0,40.0,38.0,1.0,19.0,9.0,11.0,3.0,184.0,123.0,3.0,0.0,188.0,84.0,3.0,35.0,1.0
203,80.0,28550.0,2.0,33.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1981.0,1820.0,43.0,19.0,7.54,4.0,69.0,74.0,26.0,30.0,251.0,13.0,21.0,7.0,16.0,0.0,9.0,8.0,27.0,0.0,8.0,8.0,7.0,0.0,407.0,349.0,6.0,3.0,183.0,79.0,4.0,29.0,1.0
204,86.0,25244.0,2.0,27.0,4.0,9.0,5.0,1.0,1.0,12.0,6.0,1029.0,770.0,28.0,57.0,7.53,5.0,49.0,16.0,61.0,0.0,1.0,12.0,72.0,34.0,2.0,0.0,50.0,93.0,115.0,21.0,163.0,70.0,93.0,19.0,87.0,61.0,64.0,35.0,168.0,62.0,5.0,25.0,1.0
205,80.0,3281.0,2.0,29.0,0.0,4.0,8.0,0.0,2.0,14.0,11.0,1206.0,859.0,69.0,21.0,7.48,5.0,24.0,11.0,69.0,0.0,39.0,6.0,116.0,55.0,4.0,1.0,64.0,27.0,40.0,71.0,76.0,53.0,39.0,9.0,56.0,41.0,47.0,19.0,195.0,95.0,6.0,32.0,1.0
206,75.0,8007.0,2.0,28.0,0.0,1.0,5.0,0.0,0.0,1.0,8.0,1557.0,1309.0,9.0,6.0,7.42,2.0,45.0,49.0,20.0,8.0,77.0,22.0,40.0,11.0,11.0,0.0,59.0,32.0,23.0,3.0,20.0,22.0,195.0,49.0,177.0,107.0,24.0,11.0,184.0,77.0,7.0,32.0,1.0
207,75.0,4923.0,2.0,22.0,3.0,7.0,1.0,0.0,0.0,4.0,5.0,1503.0,1284.0,0.0,12.0,7.39,1.0,14.0,9.0,15.0,0.0,1.0,10.0,107.0,33.0,3.0,0.0,72.0,28.0,41.0,6.0,46.0,29.0,154.0,29.0,151.0,121.0,38.0,15.0,170.0,67.0,8.0,29.0,1.0
208,77.0,17108.0,2.0,35.0,1.0,19.0,1.0,0.0,0.0,11.0,5.0,1316.0,1063.0,25.0,42.0,7.33,5.0,71.0,19.0,41.0,1.0,6.0,21.0,125.0,49.0,7.0,0.0,49.0,70.0,82.0,0.0,92.0,63.0,99.0,16.0,82.0,58.0,31.0,18.0,180.0,76.0,9.0,28.0,1.0
209,84.0,2239.0,2.0,20.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1448.0,1280.0,3.0,3.0,7.33,1.0,44.0,28.0,10.0,0.0,10.0,21.0,12.0,1.0,2.0,0.0,60.0,22.0,60.0,0.0,37.0,13.0,87.0,34.0,217.0,172.0,19.0,8.0,170.0,65.0,10.0,34.0,1.0
210,276.0,24328.0,2.0,32.0,3.0,5.0,4.0,1.0,1.0,26.0,6.0,678.0,495.0,16.0,24.0,7.33,9.0,34.0,19.0,33.0,0.0,37.0,8.0,125.0,53.0,2.0,0.0,32.0,18.0,30.0,27.0,31.0,78.0,33.0,12.0,36.0,27.0,13.0,5.0,184.0,71.0,11.0,27.0,1.0
211,1285.0,43194.0,2.0,30.0,4.0,12.0,2.0,0.0,0.0,8.0,7.0,1216.0,1011.0,1.0,10.0,7.32,4.0,51.0,23.0,27.0,0.0,16.0,15.0,75.0,27.0,6.0,0.0,87.0,35.0,60.0,15.0,55.0,57.0,127.0,39.0,84.0,60.0,37.0,25.0,190.0,79.0,12.0,26.0,1.0
212,80.0,23206.0,2.0,26.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1313.0,1074.0,11.0,18.0,7.3,1.0,92.0,62.0,31.0,12.0,87.0,10.0,7.0,2.0,7.0,0.0,23.0,37.0,21.0,1.0,22.0,11.0,121.0,34.0,161.0,105.0,3.0,3.0,180.0,73.0,13.0,27.0,1.0
213,276.0,16844.0,2.0,29.0,2.0,7.0,8.0,0.0,0.0,6.0,12.0,1064.0,824.0,6.0,17.0,7.29,5.0,18.0,11.0,38.0,0.0,0.0,16.0,93.0,33.0,1.0,0.0,74.0,72.0,91.0,22.0,93.0,86.0,252.0,62.0,77.0,59.0,44.0,14.0,173.0,75.0,14.0,28.0,1.0
214,84.0,2303.0,2.0,20.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,788.0,660.0,37.0,11.0,7.27,2.0,57.0,68.0,24.0,41.0,156.0,14.0,14.0,2.0,19.0,0.0,6.0,8.0,17.0,3.0,3.0,11.0,4.0,2.0,158.0,96.0,1.0,1.0,187.0,82.0,15.0,31.0,1.0
215,80.0,14247.0,2.0,26.0,8.0,9.0,2.0,0.0,0.0,14.0,3.0,1235.0,1061.0,4.0,4.0,7.23,6.0,17.0,19.0,30.0,0.0,3.0,8.0,95.0,42.0,2.0,0.0,53.0,27.0,50.0,30.0,70.0,59.0,60.0,19.0,51.0,41.0,26.0,15.0,172.0,60.0,16.0,30.0,1.0
216,78.0,9731.0,2.0,35.0,0.0,12.0,8.0,0.0,0.0,4.0,13.0,1405.0,1102.0,1.0,6.0,7.22,2.0,39.0,32.0,43.0,0.0,6.0,9.0,45.0,14.0,0.0,0.0,125.0,33.0,85.0,14.0,77.0,37.0,348.0,94.0,134.0,102.0,55.0,21.0,171.0,63.0,17.0,33.0,1.0
217,278.0,13895.0,2.0,36.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,1337.0,1086.0,39.0,28.0,7.22,3.0,136.0,96.0,48.0,12.0,220.0,31.0,41.0,11.0,13.0,0.0,27.0,27.0,37.0,3.0,21.0,23.0,132.0,32.0,138.0,66.0,4.0,3.0,183.0,70.0,18.0,27.0,1.0
218,87.0,9991.0,2.0,32.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1394.0,1167.0,65.0,29.0,7.22,3.0,82.0,92.0,37.0,34.0,286.0,22.0,20.0,4.0,19.0,0.0,13.0,12.0,36.0,4.0,11.0,15.0,25.0,4.0,118.0,79.0,3.0,1.0,186.0,76.0,19.0,29.0,1.0
219,86.0,15401.0,2.0,35.0,0.0,6.0,5.0,0.0,1.0,3.0,3.0,1878.0,1558.0,22.0,17.0,7.2,4.0,92.0,69.0,55.0,1.0,54.0,39.0,42.0,14.0,15.0,0.0,37.0,20.0,63.0,0.0,56.0,28.0,29.0,9.0,290.0,222.0,33.0,19.0,183.0,79.0,20.0,29.0,1.0
220,80.0,3281.0,2.0,32.0,0.0,3.0,3.0,0.0,1.0,28.0,6.0,1486.0,1145.0,47.0,39.0,8.17,13.0,31.0,14.0,49.0,1.0,44.0,5.0,141.0,67.0,1.0,0.0,86.0,71.0,39.0,38.0,89.0,62.0,87.0,19.0,87.0,68.0,70.0,29.0,195.0,95.0,1.0,32.0,1.0
221,87.0,2579.0,2.0,37.0,0.0,2.0,6.0,0.0,0.0,3.0,13.0,3197.0,2778.0,8.0,29.0,7.89,8.0,79.0,64.0,30.0,0.0,22.0,47.0,77.0,27.0,4.0,0.0,125.0,41.0,65.0,1.0,72.0,27.0,271.0,93.0,488.0,414.0,66.0,33.0,177.0,68.0,2.0,34.0,1.0
222,87.0,9991.0,2.0,34.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,2227.0,1947.0,83.0,37.0,7.64,4.0,106.0,124.0,50.0,15.0,219.0,16.0,34.0,9.0,16.0,0.0,30.0,17.0,62.0,1.0,24.0,13.0,41.0,9.0,173.0,129.0,6.0,2.0,186.0,76.0,3.0,29.0,1.0
223,86.0,4018.0,2.0,35.0,1.0,12.0,2.0,0.0,0.0,23.0,7.0,753.0,546.0,10.0,20.0,7.52,7.0,8.0,5.0,5.0,0.0,1.0,1.0,167.0,70.0,1.0,0.0,75.0,10.0,27.0,90.0,34.0,35.0,181.0,58.0,87.0,62.0,42.0,21.0,170.0,70.0,4.0,36.0,1.0
224,87.0,25008.0,2.0,30.0,3.0,9.0,12.0,0.0,1.0,7.0,3.0,1881.0,1601.0,44.0,39.0,7.52,5.0,178.0,71.0,69.0,1.0,46.0,54.0,75.0,24.0,8.0,0.0,51.0,20.0,52.0,4.0,74.0,37.0,43.0,7.0,127.0,99.0,44.0,16.0,180.0,75.0,5.0,26.0,1.0
225,82.0,30582.0,2.0,36.0,0.0,7.0,3.0,1.0,1.0,15.0,11.0,859.0,657.0,2.0,4.0,7.51,8.0,38.0,22.0,48.0,0.0,6.0,14.0,141.0,46.0,0.0,0.0,90.0,76.0,63.0,50.0,89.0,75.0,272.0,82.0,82.0,62.0,47.0,19.0,164.0,59.0,6.0,27.0,1.0
